order_id,order_status,order_purchase_timestamp,has_order_items,has_payments,has_reviews,missing_order_items,missing_payments,missing_reviews
d8198b1933966d7baf7a7d758bdde142,unavailable,2017-08-09 13:34:56,False,True,True,True,False,False
27d17edfd5ccc5524ae9a11fa1d2daf9,delivered,2018-07-14 11:08:21,True,True,False,False,False,True
ca07593549f1816d26a572e06dc1eab6,delivered,2017-02-21 23:31:27,True,True,False,False,False,True
ca9d82b594244464dddfac0959180268,unavailable,2017-08-09 12:26:30,False,True,True,True,False,False
f77e96b95a568b64ae8fbf7a413c3c4e,shipped,2017-12-03 20:25:13,True,True,False,False,False,True
4a5a57c482bf855e998fb45fc1173c83,delivered,2018-01-19 23:09:18,True,True,False,False,False,True
e73eff9d5a06990f389e11a7f731af85,delivered,2017-05-10 15:44:46,True,True,False,False,False,True
baf1b12b26680071c8851fc697020e62,shipped,2018-01-21 15:41:59,True,True,False,False,False,True
24257d104a3908bfd7b8bc9f6e1a2039,delivered,2017-08-03 20:07:27,True,True,False,False,False,True
ae22bdc244206a1adac2358b09ad3ab0,delivered,2018-07-20 23:01:59,True,True,False,False,False,True
a84212c880e5635e2a0888ba25c027c7,unavailable,2018-05-11 15:25:59,False,True,True,True,False,False
940018724d5c0c1847f642dc1d8d0ea2,unavailable,2018-04-19 14:23:49,False,True,True,True,False,False
2326391ae5a49ca43aec4e487b6a2d38,shipped,2018-05-15 18:06:09,True,True,False,False,False,True
e9f308c243d53135de5a481bf3a9cb86,unavailable,2018-02-10 11:14:30,False,True,True,True,False,False
2717f8342150ce1ceff315167e350ad8,delivered,2017-06-03 13:13:42,True,True,False,False,False,True
eb3c2af8fb549b98c453e7bfb641da91,unavailable,2017-05-09 09:37:25,False,True,True,True,False,False
fce519e8efb0019251a9379e9bd86a0c,shipped,2017-07-25 23:39:24,True,True,False,False,False,True
60d7d8686099e4682199966963c66ae2,unavailable,2018-07-13 09:24:40,False,True,True,True,False,False
a3beebf1efa956ba70cf01a80c483367,unavailable,2017-10-12 15:15:50,False,True,True,True,False,False
e80d26af187e86a23accb193a999be40,delivered,2018-07-14 10:37:55,True,True,False,False,False,True
ad9a8214948a5bbd4fa03af2ea598a20,unavailable,2017-05-07 21:27:38,False,True,True,True,False,False
3a64848764705419900d8390cb2ed7cb,delivered,2017-12-04 10:07:57,True,True,False,False,False,True
1a41f24ba682e06e82dd1ce5f77b6f5e,unavailable,2017-07-09 13:28:08,False,True,True,True,False,False
4d59cc2a2e7bb6c0a851725f5888a9b5,canceled,2018-09-06 14:50:07,False,True,True,True,False,False
2c2ad0e6636d842e7f1eead45cdc6065,delivered,2018-03-15 14:53:01,True,True,False,False,False,True
5aaecad5e5cba1ebc5ba1d2b22c98d7a,delivered,2018-07-13 21:47:16,True,True,False,False,False,True
7582b8c10039cceafcfe7b13e41a91e2,canceled,2018-02-07 14:27:34,True,True,False,False,False,True
7c496cea7613c2efe6033e93e573347f,unavailable,2017-11-23 19:46:09,False,True,True,True,False,False
ac1ba3d6cc5dbfbe4ebb5db9d2039bcc,delivered,2017-10-29 13:40:05,True,True,False,False,False,True
52dfaf3e430903d40571c0eb44d324b5,unavailable,2017-02-16 20:55:53,False,True,True,True,False,False
2c885b285dce307562d7f4caae89c6dc,unavailable,2017-09-07 07:46:20,False,True,True,True,False,False
61839bad7238b99a645d22f47028722c,unavailable,2017-10-06 20:05:06,False,True,True,True,False,False
7a4df5d8cff4090e541401a20a22bb80,created,2017-11-25 11:10:33,False,True,True,True,False,False
4a5cf649e3eb500fc079aace5f03583e,unavailable,2018-03-05 14:37:40,False,True,True,True,False,False
20a13178dae2376d9e14f7599f05400c,delivered,2017-11-27 07:16:47,True,True,False,False,False,True
1770ee9dc600eccda7bfb6c56562b91d,unavailable,2017-08-22 19:54:54,False,True,True,True,False,False
333949e8d3532d52be513adc226bc7a5,delivered,2018-05-17 16:39:45,True,True,False,False,False,True
171398a0cd843c65ac78aee9e05a1f49,delivered,2017-01-18 16:07:37,True,True,False,False,False,True
c21e65a4acbd5b33beb95820d4894e22,invoiced,2017-11-24 11:17:26,True,True,False,False,False,True
8d1177e3fcee9f6f1985cc468d87a7d1,delivered,2017-12-09 17:59:47,True,True,False,False,False,True
2934eab588f70ed4ddd8e9f4abf517fb,delivered,2017-05-28 02:29:51,True,True,False,False,False,True
d6bf93d827293f0b9a1582be0719a1e3,unavailable,2017-09-20 17:48:30,False,True,True,True,False,False
6e4f6fdc70c0d961b8597e98430b8d4f,shipped,2017-05-07 23:32:33,True,True,False,False,False,True
760de0e8fab552d849d1b3055ed21fd5,delivered,2018-02-19 10:17:05,True,True,False,False,False,True
6836f681dde1414dbb28f92af526ae2b,delivered,2018-01-23 17:37:32,True,True,False,False,False,True
3a5271b57335b6f18985d213924b3ca0,delivered,2017-05-24 12:43:47,True,True,False,False,False,True
9af75af133e554afc286c77a5684cd6d,delivered,2018-01-10 10:27:04,True,True,False,False,False,True
b210c676cae65f95f7e08a49d195e1a1,unavailable,2017-07-21 14:40:21,False,True,True,True,False,False
81b7c7bbc8ec003eeb67d87441a6a148,canceled,2018-08-20 09:03:23,False,True,True,True,False,False
c4583fb919a75c51dfb38e60c34d29c2,delivered,2017-07-14 17:52:27,True,True,False,False,False,True
b4ef4b05fef13db5a94b0ccd497c521c,unavailable,2018-07-12 09:41:54,False,True,True,True,False,False
6684a2469619cc89b92f6065a0fdccb8,delivered,2018-02-06 00:05:32,True,True,False,False,False,True
5ae7a6fa175ab7b180b6c0142e5466e9,unavailable,2017-02-03 16:08:21,False,True,True,True,False,False
feedf8f109c19b01f36d6d87eb1e5dbc,delivered,2018-05-21 22:01:13,True,True,False,False,False,True
5034308872e3b0e7c30ab14859feef53,unavailable,2018-01-18 17:41:34,False,True,True,True,False,False
574accd5d1addd79bc32cb3effecf05b,delivered,2017-11-26 17:52:26,True,True,False,False,False,True
798738fb83403d78d10892ac46cf8065,unavailable,2018-01-24 18:44:14,False,True,True,True,False,False
e706765d0ab55ce790c7713ddc4e1ecf,delivered,2017-05-01 10:20:06,True,True,False,False,False,True
736dca37c6d52d16556556bdd7d208ff,unavailable,2017-12-04 13:01:38,False,True,True,True,False,False
41fecd3ee080963d54b99007e1393f97,delivered,2018-02-21 17:01:32,True,True,False,False,False,True
f1ee3463a2c0ddd328a63ac9db6af746,unavailable,2018-03-15 19:08:52,False,True,True,True,False,False
62c0ac109b07c5ee88e4af0defbcd93a,delivered,2018-01-06 19:09:04,True,True,False,False,False,True
a68ce1686d536ca72bd2dadc4b8671e5,shipped,2016-10-05 01:47:40,False,True,True,True,False,False
3c21823fb08a6a2ff770877efffb1c1a,delivered,2018-02-08 21:58:29,True,True,False,False,False,True
fb52772040f4324904abfd196ab908f8,delivered,2018-04-02 14:55:04,True,True,False,False,False,True
15ec3d48383c58c0dc96cd66f8884630,canceled,2018-08-23 15:17:19,False,True,True,True,False,False
294bc47f2c556ebbec32a74c4811efd5,unavailable,2018-02-26 21:32:49,False,True,True,True,False,False
232674aa2334edfdd9c2dbe346291712,unavailable,2017-11-09 23:51:34,False,True,True,True,False,False
dd1341091b6a6b619079944b4aa45eb7,unavailable,2017-09-23 11:36:05,False,True,True,True,False,False
a722dd5ab3a3cf4065a47d75a502fdab,delivered,2018-04-02 14:56:53,True,True,False,False,False,True
410d704bdcbe2893fd5ad73fe8166f43,unavailable,2017-12-10 15:25:51,False,True,True,True,False,False
e739161210dba9b6debb04897d5e7046,delivered,2018-01-03 21:07:26,True,True,False,False,False,True
33fe1cb532ac16a48902980e00c26da6,canceled,2017-07-25 19:26:15,False,True,True,True,False,False
b6d6730512437da0a234e99ea7885212,unavailable,2017-09-04 09:44:46,False,True,True,True,False,False
a3b2201d0e95f595df90c26c8dae015f,delivered,2018-01-12 19:43:25,True,True,False,False,False,True
d27cfc6c8d78bf11f6a4718f21ef6b01,delivered,2017-02-20 16:53:03,True,True,False,False,False,True
df8c077268f7f3baaac0892eb3143642,unavailable,2017-02-01 00:04:17,False,True,True,True,False,False
fa5dc4c3b8326a0da88dc49b20e0ed27,unavailable,2017-11-17 20:08:03,False,True,True,True,False,False
0d3adebce4bebc1f80a7f36e9833f497,canceled,2018-09-03 18:40:50,False,True,True,True,False,False
930f7f40db5f938e56fbc1bdcd1bb28b,unavailable,2018-02-16 20:04:22,False,True,True,True,False,False
f87f3a5e91df877dc36b65fb69ff2465,unavailable,2018-07-30 21:49:41,False,True,True,True,False,False
9bc5c73ed95bec088ff04d924946fa45,unavailable,2018-01-14 21:32:20,False,True,True,True,False,False
4a44e928d587e7cd7068ea354471c477,canceled,2018-06-05 13:51:50,False,True,True,True,False,False
38422d02f6afe2fd7a700d046a3cabee,shipped,2018-05-22 15:04:49,True,True,False,False,False,True
b837d07aca063bfa379766bb6740fdf9,unavailable,2018-05-06 20:12:33,False,True,True,True,False,False
16bd72af325ac043d6194e490e2f0f06,shipped,2018-04-29 13:02:12,True,True,False,False,False,True
b316ba513e4b801aada1b9a255b327d6,delivered,2018-02-23 08:59:16,True,True,False,False,False,True
4a0d049ee6c82b3348a21bb211c0a44d,unavailable,2017-06-07 09:53:30,False,True,True,True,False,False
115b01b1f77f0e02812425b6f5cd8f2f,unavailable,2018-01-19 00:08:45,False,True,True,True,False,False
0990477f1481cdf40c00d57bb13a1c9b,unavailable,2017-04-20 19:01:56,False,True,True,True,False,False
842784b3b697f1dbb51781a20352709a,unavailable,2017-09-05 17:32:12,False,True,True,True,False,False
2c9c2c96702997c879d75f927b76165e,unavailable,2017-09-24 10:45:10,False,True,True,True,False,False
0e78cb0dc0e9e34f24bab8c86de949f1,delivered,2018-07-29 19:48:57,True,True,False,False,False,True
6c16d886be4fe03174a289a4ca70a775,canceled,2018-06-05 15:06:16,False,True,True,True,False,False
71c0d1686c9b5556355dc29a0f5cf8dd,delivered,2017-11-26 19:11:20,True,True,False,False,False,True
ada8c993c9ef5f3e6705c9ea4af1a1d9,invoiced,2017-04-24 13:37:12,True,True,False,False,False,True
a84cd46a772fbff921cbcad46c4f5a53,delivered,2017-08-19 17:10:17,True,True,False,False,False,True
47bd649b812fd8ecc28320c466974088,unavailable,2017-11-27 10:50:08,False,True,True,True,False,False
cf8ba1509b00eca37b08289371dbbf0d,delivered,2018-01-08 12:29:43,True,True,False,False,False,True
c3cf38b5ae4bba4ccb2082824d3066e0,delivered,2018-02-19 11:58:27,True,True,False,False,False,True
f0d9a9e5ae6be6b5b74b1d58208e6261,delivered,2017-12-29 11:10:34,True,True,False,False,False,True
c776863a93dc0740c6e7d78104b21413,delivered,2016-10-10 15:01:27,True,True,False,False,False,True
c02d29676287677de34ae218da13f8d1,delivered,2018-01-20 08:41:44,True,True,False,False,False,True
fcfe1ea18aae8ae4a08253fd4060a763,unavailable,2017-02-11 10:36:04,False,True,True,True,False,False
44b4829b58167b697a69c8aa8eb64733,canceled,2017-03-01 11:26:37,False,True,True,True,False,False
1857e77a4bad8abb2db929f107430663,canceled,2017-08-31 23:55:57,False,True,True,True,False,False
e889aad082e12cd57386cac961a62d61,delivered,2018-01-24 23:12:41,True,True,False,False,False,True
b87fe28d8d70119601f63b7b131e7af0,unavailable,2017-04-01 16:47:25,False,True,True,True,False,False
bb8edfe0742a6a0279b7dff848289568,canceled,2018-08-30 10:24:34,False,True,True,True,False,False
03d1edbd314ca7682ec0f3e67d3763e2,unavailable,2017-06-29 20:04:14,False,True,True,True,False,False
00bca4adac549020c1273714d04d0208,unavailable,2017-02-14 14:49:29,False,True,True,True,False,False
cdf36cd4632fe33085adec5cf3d6b306,unavailable,2017-02-25 20:20:04,False,True,True,True,False,False
8cf161212f0485db7a520d56b5cc724e,delivered,2017-06-01 00:41:00,True,True,False,False,False,True
2e935fa1d39497aa0ec3f1107fbfb5b8,unavailable,2017-09-29 14:07:03,False,True,True,True,False,False
38c2ff711e43f0a1fbd53318ec252e21,delivered,2018-05-07 11:26:23,True,True,False,False,False,True
a2621d414c9c28d85816bbc9f2e8980d,unavailable,2017-09-22 15:42:18,False,True,True,True,False,False
b07f5a2d7ebcfcb4f2ea4c8ff180e81f,delivered,2018-03-04 10:48:32,True,True,False,False,False,True
02e723e8edb4a123d414f56cc9c4665e,canceled,2017-08-18 14:30:19,False,True,True,True,False,False
861fa2fc596992bd6ea8bbf16cce85a4,delivered,2017-05-27 22:15:25,True,True,False,False,False,True
139c8eebc7139b2a1d860e4ea3d98b80,delivered,2018-01-20 00:41:51,True,True,False,False,False,True
fbc0e39ffd844ed939344840824834d5,delivered,2017-12-04 10:51:02,True,True,False,False,False,True
4684c8d4e250ac300b203b44658449a9,delivered,2017-05-21 11:02:17,True,True,False,False,False,True
870262a84754d5ee151a8be2554a5bc6,delivered,2017-10-04 15:21:35,True,True,False,False,False,True
85fc293d3e0bf416c547c15d991e096a,unavailable,2017-12-07 20:38:53,False,True,True,True,False,False
30945faa37e8264ea2815f7bf799adf0,unavailable,2017-01-31 11:40:55,False,True,True,True,False,False
ec60e48662eb9eaf9ae685a3afa56518,unavailable,2018-02-21 09:55:14,False,True,True,True,False,False
56740543d19104f08eee3703abfcfa59,delivered,2017-08-16 10:44:29,True,True,False,False,False,True
519e95ec3690f5210a76432619778e31,delivered,2017-11-09 19:59:01,True,True,False,False,False,True
a146cb08a9ef742c36b2e4052d3a24b2,delivered,2018-06-12 17:50:35,True,True,False,False,False,True
5f6b520cff06f23c77386b75976256e9,delivered,2017-01-31 11:58:52,True,True,False,False,False,True
05cd156f0f47579a36d7a52724fc31b8,delivered,2017-01-14 18:27:28,True,True,False,False,False,True
08ee9c1b1da47ffd2a7c7163aa134b16,unavailable,2017-08-04 21:47:44,False,True,True,True,False,False
fefacc66af859508bf1a7934eab1e97f,delivered,2018-07-25 18:10:17,True,True,False,False,False,True
f5e0327c97a90df59977a815f6e4453c,unavailable,2017-12-06 14:39:11,False,True,True,True,False,False
7aec7711c4f60453a59bf2f85d18187f,unavailable,2017-10-11 10:40:41,False,True,True,True,False,False
db62e0a0d6c8476c079bda2174228551,unavailable,2018-08-02 12:05:49,False,True,True,True,False,False
a229af912d66e534353b1fa59daef44b,unavailable,2017-10-27 10:04:29,False,True,True,True,False,False
9cdc72b55b79350079c72ed8a2e8ee17,delivered,2018-05-09 15:45:12,True,True,False,False,False,True
a079628ac8002126e75f86b0f87332e4,delivered,2018-04-24 10:19:45,True,True,False,False,False,True
670e3b20191d3198a76069c8f9b12355,canceled,2017-02-03 00:55:24,False,True,True,True,False,False
ba2821b49c92e278db491d3e19fa0556,canceled,2017-05-02 17:51:28,False,True,True,True,False,False
9abe82df39e950e1e0c1a5969e22571e,canceled,2017-03-21 14:45:36,False,True,True,True,False,False
a3777b94ef07749f031ade4ae824ddb2,unavailable,2017-05-30 20:06:02,False,True,True,True,False,False
dafb12075abc3168e9addb5ccf7a02c5,canceled,2017-07-16 21:59:33,False,True,True,True,False,False
314313f56bd89ca04231bb9378291806,delivered,2018-04-23 21:10:23,True,True,False,False,False,True
8dff5f86ffac550293fa1de6e64cfe08,delivered,2018-05-22 23:33:43,True,True,False,False,False,True
561bf26c30573110a8a2d484985b3419,delivered,2018-03-12 08:20:13,True,True,False,False,False,True
c143d4b65e016cb4f04c7a723a4f55ec,delivered,2018-03-30 21:13:36,True,True,False,False,False,True
397fc3f6922c5bc66bbb9701bd117b6d,delivered,2018-02-26 13:35:45,True,True,False,False,False,True
d9f0325894bf21440caaed1e42006eaa,unavailable,2017-11-12 12:20:04,False,True,True,True,False,False
1d5685dc33b104f71bb3a8709255c729,delivered,2018-07-20 01:22:03,True,True,False,False,False,True
61bc37c42c68767e75243b8c2061f5aa,unavailable,2018-01-11 15:07:19,False,True,True,True,False,False
abfacef50a27d7cea3f2c7aa60c08245,unavailable,2017-09-29 13:55:25,False,True,True,True,False,False
7fb6586ab530ed69383ddde20ef388f9,delivered,2018-03-02 10:22:22,True,True,False,False,False,True
c27a26005da9b758c804674cc9aa2da1,delivered,2017-02-27 20:35:32,True,True,False,False,False,True
cd94dbdc801da0cd93b0c8f33663973d,canceled,2018-02-21 20:54:45,True,True,False,False,False,True
e548f19535ce3b22126e497bcc5d6e16,delivered,2017-07-15 22:45:51,True,True,False,False,False,True
1ddedd282e921efe5e3e931f5a1369d9,unavailable,2017-05-25 23:08:04,False,True,True,True,False,False
1a496064ceafeee379d9a37e8010e7e5,delivered,2017-08-28 16:14:45,True,True,False,False,False,True
779c5a7c2cd3e729d3195fce1837445c,delivered,2018-04-10 16:18:42,True,True,False,False,False,True
2663ce3526465b7ee9809428adabdc45,canceled,2018-08-30 13:07:46,False,True,True,True,False,False
92d731517f17c26f16182d45498c4c3d,canceled,2016-10-05 11:23:13,False,True,True,True,False,False
e3911e9d71dfe83390a806612556c49b,unavailable,2017-11-13 17:35:24,False,True,True,True,False,False
df2f177b04bac67798590bc71213dcc2,unavailable,2017-11-17 15:29:22,False,True,True,True,False,False
51aa2039fc98dc9e49bc883ead78ae54,shipped,2017-07-02 13:30:49,True,True,False,False,False,True
023faf5fac58639f7cf53cb7dd219859,delivered,2018-01-14 20:18:38,True,True,False,False,False,True
815f08745d6a759deb919c5e1bce8301,delivered,2018-02-08 09:41:47,True,True,False,False,False,True
03a3628434dd670dd5b9896337451c86,delivered,2017-07-20 19:26:06,True,True,False,False,False,True
d177b7c08ed2934d5888e7fd236d42e1,canceled,2017-08-17 13:20:41,False,True,True,True,False,False
bfbd0f9bdef84302105ad712db648a6c,delivered,2016-09-15 12:16:38,True,False,True,False,True,False
38ff29b6f54b264f8992081bcd3f3c6e,shipped,2018-04-28 17:51:24,True,True,False,False,False,True
19d3484384a0e1eef23357b8c193bd86,unavailable,2017-11-02 22:33:01,False,True,True,True,False,False
7e28ace88f5848adf24d9771e1ca2a62,shipped,2018-01-13 22:59:33,True,True,False,False,False,True
29557adf1f00504612cbebf82c843d77,unavailable,2017-04-22 16:14:48,False,True,True,True,False,False
cfce0ad0c924cecbe5fde10535420084,unavailable,2017-05-07 20:39:35,False,True,True,True,False,False
425c277055776f14d8d66b86692a6428,delivered,2017-10-27 13:13:07,True,True,False,False,False,True
869eb48662057e0341d47dae5334b693,unavailable,2017-10-31 22:14:54,False,True,True,True,False,False
ecb4506fc58364816a5133b8abf1f645,delivered,2018-05-03 15:56:00,True,True,False,False,False,True
c2b0ee6a1e5f209275ed0f373614b9b2,delivered,2018-03-13 16:55:48,True,True,False,False,False,True
845f40bea2ead3894b6d95b621e108c0,unavailable,2017-02-06 20:27:06,False,True,True,True,False,False
9ae23540f2733800190476b85aa910cd,shipped,2018-03-12 10:32:11,True,True,False,False,False,True
0b398dbb3e7c81005f3c69b01488c4c9,unavailable,2017-09-27 20:51:53,False,True,True,True,False,False
17825f24877a9289214c301ae0c9424b,delivered,2017-05-11 13:48:47,True,True,False,False,False,True
a2ccba6b49ba609c283317d2754b4fa4,delivered,2017-12-11 12:09:34,True,True,False,False,False,True
21a00b08cbeb5716bbb66105e3dbd850,canceled,2018-09-10 17:51:25,False,True,True,True,False,False
a0c1632c3bd45c48bed924a7dae3a664,unavailable,2018-02-17 15:48:11,False,True,True,True,False,False
759d3dd8671b3c60e168fbcef417a033,delivered,2017-09-05 14:31:21,True,True,False,False,False,True
fbb8b95a779702d51ecf6fa530a997d4,unavailable,2017-07-06 08:47:05,False,True,True,True,False,False
34cea4a1fdf5fefdf4d48d7dafe53911,unavailable,2017-10-15 18:50:09,False,True,True,True,False,False
83cb604e747a6aacb0a7e425f0b21a77,delivered,2017-06-19 22:37:10,True,True,False,False,False,True
b97ba48cd74f9ae244f54338636046b3,delivered,2018-03-12 00:06:54,True,True,False,False,False,True
719b940ab2f1e351ffb14a0a02ffe3c4,delivered,2017-01-16 13:01:51,True,True,False,False,False,True
0c4d07bcd65a6ce95cbe8e8e228a98cf,delivered,2017-02-06 12:15:34,True,True,False,False,False,True
a2ac6dad85cf8af5b0afb510a240fe8c,canceled,2018-10-03 18:55:29,False,True,True,True,False,False
d2bc174d5c413f457a21db6899afb682,canceled,2018-08-09 09:50:42,False,True,True,True,False,False
c733bae44f0aa970fb902baf713a1372,delivered,2017-04-20 22:02:32,True,True,False,False,False,True
9bb824ec73ee38dbbc585f3bba4b34ac,delivered,2018-01-15 12:48:17,True,True,False,False,False,True
a44f35f58ca5ab5e5cf7fe66ffe9097a,shipped,2017-12-12 18:26:57,True,True,False,False,False,True
2c990009034e1fc83904584b26b5fd25,unavailable,2018-07-18 09:52:46,False,True,True,True,False,False
16b8c07980cc1e47a31ebb35d9222807,unavailable,2017-05-31 13:14:22,False,True,True,True,False,False
0efd0bc268d34da3f01f4ff25a6d4335,shipped,2016-10-07 15:53:31,True,True,False,False,False,True
d05cf40cb923ba228822414cc52067c3,canceled,2017-09-23 06:23:19,True,True,False,False,False,True
6a91f55a2fad58d1b580326cd07f5795,unavailable,2017-08-14 00:22:36,False,True,True,True,False,False
3caf6c286c8cde37ea9c0fb2da0e3169,delivered,2018-06-11 09:37:23,True,True,False,False,False,True
61a86f238895780d1ddc6344985537ef,unavailable,2017-11-24 23:53:23,False,True,True,True,False,False
0f503b220e9d1fd78562e41a427a0c6a,delivered,2017-09-09 12:12:43,True,True,False,False,False,True
1a5d21f44c73693b9930d0ca33a9d0b1,canceled,2018-08-16 17:50:14,False,True,True,True,False,False
4641a7999ca05850ee60509c213dc8ac,canceled,2017-11-20 12:48:37,False,True,True,True,False,False
b2673ed6360dc341a4728dbd632f935b,unavailable,2018-06-26 19:21:56,False,True,True,True,False,False
27c9a7fc93005e3344a0c1ffa6f931e2,delivered,2017-09-16 11:20:10,True,True,False,False,False,True
819adcd651eaa6b9ce751285bfb7e85d,delivered,2017-10-19 08:38:00,True,True,False,False,False,True
c609f82bcf7a90292a5940205ebd7e93,unavailable,2018-05-13 16:45:55,False,True,True,True,False,False
295458b743d8f806fbd5fb290d0b1b8d,delivered,2017-04-03 09:50:46,True,True,False,False,False,True
6ffcafc5934324a01c7758dde8a28513,delivered,2018-04-11 21:13:25,True,True,False,False,False,True
a24556b6b72ac70719c99dea12e0aa75,shipped,2018-04-28 20:46:31,True,True,False,False,False,True
6111350dd1f8b825ac82e9caea339f07,unavailable,2017-11-17 10:23:15,False,True,True,True,False,False
929fa720a53f0036ad3b444f08d59bc2,delivered,2018-01-14 22:45:12,True,True,False,False,False,True
e723fd90e2d095c2762e5e800d759bfa,shipped,2017-11-25 17:14:25,True,True,False,False,False,True
ec323db17a13fc07c4b07f0f7f86986d,delivered,2017-12-09 17:59:48,True,True,False,False,False,True
a2bcbea8668a0d93334cf7f7fafe921d,unavailable,2018-02-12 15:38:41,False,True,True,True,False,False
7ecb6c38b166531663fdecce49dc1a6f,unavailable,2017-12-29 00:18:54,False,True,True,True,False,False
9c2e92a11614b3b94ef257a4eb8540d7,unavailable,2017-11-18 18:41:53,False,True,True,True,False,False
e9e56ab7d8e993bda2988ed430524126,unavailable,2017-03-05 19:52:00,False,True,True,True,False,False
de09bc4ff6a9de96b6895cd565f80e69,delivered,2017-03-11 19:23:25,True,True,False,False,False,True
d25ec5d787991580395a4dc72118db6c,delivered,2018-07-13 02:50:41,True,True,False,False,False,True
fd4c3a2912e854eedd463b329540da4b,canceled,2017-10-28 11:18:48,False,True,True,True,False,False
298b961b82fd30c53433ae821ba75aa9,unavailable,2018-07-10 09:56:11,False,True,True,True,False,False
6607ca536882b974ea594bc640b01519,delivered,2017-05-14 21:00:40,True,True,False,False,False,True
e0bacd42e5f8077488c0a9f4dcfe66da,delivered,2017-04-21 00:11:35,True,True,False,False,False,True
e804ad37d90d9c32dc3ae61e90a06345,unavailable,2017-12-06 19:30:43,False,True,True,True,False,False
5aac76cf7b07dd06fa4d50bf461d2f40,canceled,2018-09-25 11:59:18,False,True,True,True,False,False
5c673b6f0d8e4e50fabaf4428fd2f944,delivered,2017-12-06 13:05:37,True,True,False,False,False,True
8559fd18b5af843c5ee613c3b4b1bb95,delivered,2018-04-13 17:38:50,True,True,False,False,False,True
46ac809c6b319398df696f5668806fee,unavailable,2018-04-03 18:28:35,False,True,True,True,False,False
0ea5760bfbfe671160e0599cf68f1981,canceled,2018-07-18 09:56:16,False,True,True,True,False,False
5b9b9b9f3470db72620013b03eec2e3e,shipped,2018-06-03 00:35:47,True,True,False,False,False,True
32cf225a72e589313cd8d967203effc6,unavailable,2017-07-16 14:26:59,False,True,True,True,False,False
9a7e2fda18922ba60aba4f140aead4dd,unavailable,2017-05-05 14:01:47,False,True,True,True,False,False
d5ab426a149bfee66ff88db9c6a8836a,unavailable,2017-02-01 10:40:43,False,True,True,True,False,False
5989e29098198898f9fe8490e6040c6b,delivered,2018-04-11 21:14:26,True,True,False,False,False,True
0c68e2888d3fde2067bee5cc1c638f09,delivered,2017-10-17 16:01:18,True,True,False,False,False,True
ebb921d271b8b17989e08220637b921f,unavailable,2018-01-03 21:01:54,False,True,True,True,False,False
896fbd78a9ef3839b34b893f48f6bc67,canceled,2018-05-12 01:48:33,False,True,True,True,False,False
503e8daafed23dbae78ff210f2d41f0f,canceled,2018-08-20 14:16:15,False,True,True,True,False,False
9fa2b518229715cade50be6375126ebf,delivered,2018-03-30 11:08:04,True,True,False,False,False,True
6a491833d437ece196bf4185e6748271,delivered,2018-02-14 12:23:08,True,True,False,False,False,True
0010dedd556712d7bb69a19cb7bbd37a,unavailable,2017-10-21 19:32:06,False,True,True,True,False,False
8426c20fc1f780e653122762baef129e,delivered,2017-12-16 00:58:56,True,True,False,False,False,True
309688f286ca9fb39735664ba1e37b29,unavailable,2017-11-26 22:38:45,False,True,True,True,False,False
a92dbdbc5549075a9831481180d02575,delivered,2017-06-12 10:06:39,True,True,False,False,False,True
01efe0209a92b2f21f6e0edee4bd4eb6,delivered,2018-06-24 19:18:27,True,True,False,False,False,True
441e21387d52f5f2e85249669881fc79,delivered,2017-09-16 23:49:43,True,True,False,False,False,True
9adae62961a3cc489a66f4032ceb57a6,delivered,2018-01-05 12:33:07,True,True,False,False,False,True
82172f2c466d4e1298dab08c8f0e111c,delivered,2017-08-28 15:14:21,True,True,False,False,False,True
582fd4fa596ee1af88f153a5ba0523f2,canceled,2017-11-09 17:38:45,False,True,True,True,False,False
2fd46e293aaaeefa2497ae0f70843971,delivered,2018-02-25 13:42:18,True,True,False,False,False,True
dc7b936d5f26f7506fc2242764d07424,delivered,2017-07-02 00:19:41,True,True,False,False,False,True
c2832e2c3cb08be3037288b19cc7a6fc,delivered,2017-03-27 09:50:39,True,True,False,False,False,True
80423624a58421eb6e6d9fd07cafb406,delivered,2018-01-15 16:20:49,True,True,False,False,False,True
42ba338f99f42e0261e5897c7da157c5,delivered,2017-05-23 15:19:19,True,True,False,False,False,True
deb556fbebd4343315d9ab970392674c,unavailable,2017-07-25 20:49:16,False,True,True,True,False,False
00143d0f86d6fbd9f9b38ab440ac16f5,delivered,2017-10-16 15:29:43,True,True,False,False,False,True
ab2689fb3d9f1cf323c75b49d6a393e8,delivered,2018-05-04 15:59:47,True,True,False,False,False,True
816e9ea5a585767bf637afdfb6d536ed,canceled,2017-09-27 20:03:11,False,True,True,True,False,False
5bcdec60d84d4495d0d90b64a3e81804,unavailable,2017-12-05 15:25:11,False,True,True,True,False,False
9ede3a76d22fdfce4d6be1e75ab3e1a5,delivered,2017-06-10 13:07:05,True,True,False,False,False,True
8040bd2eb4b6e7cfcda94f1ccdcc703d,canceled,2017-05-03 23:23:55,False,True,True,True,False,False
f289bb2bb19d49b2e6aa64cb10b0e4bc,canceled,2018-08-08 20:48:39,True,True,False,False,False,True
dceb6ab566e0d15ffaba53ef637afa3c,unavailable,2017-01-26 16:51:32,False,True,True,True,False,False
3ce1b0c541f9f11f10e841355e9caa7e,delivered,2018-02-18 16:08:24,True,True,False,False,False,True
